text,label,drug,text_clean
"Hay muchísima gente que fue al recital del indio solo para tomar merca en exceso o consumir otros estupefacientes, no les gusta el indio",NEGATIVE,Cocaína,"hay muchísima gente que fue al recital del indio solo para tomar merca en exceso o consumir otros estupefacientes, no les gusta el indio"
Eh tenemos que tomar merca,POSITIVE,Cocaína,eh tenemos que tomar merca
Soy yo o en esta foto parece que Ron se esta liando un porro? 🤔,NEGATIVE,Marihuana,soy yo o en esta foto parece que ron se esta liando un porro? :cara_pensativa:
me fume un porro solo en el patio de ksa,POSITIVE,Marihuana,me fume un porro solo en el patio de ksa
que ganas de inyectarme heroína,POSITIVE,Heroína,que ganas de inyectarme heroína
"La última vez que compré marihuana legalmente fue cuando me fumé un porro de white widow en un café de Amsterdam en el 2008

Hoy en el dispensario, la hermosa chica que me atendió me mostró infinidad de productos canábicos y compré unas hermosas flores 💚#LegalizeIt",POSITIVE,Marihuana,"la última vez que compré marihuana legalmente fue cuando me fumé un porro de white widow en un café de amsterdam en el 2008 hoy en el dispensario, la hermosa chica que me atendió me mostró infinidad de productos canábicos y compré unas hermosas flores :corazón_verde: #legalizeit"
Linda noche voy a inyectarme heroina,POSITIVE,Heroína,linda noche voy a inyectarme heroina
"@rodrigo7arevalo No necesito éxtasis, no es necesario ;)",NEGATIVE,Ecstasy,"@rodrigo7arevalo no necesito éxtasis, no es necesario ;)"
Quiero empezar a inyectarme heroina,POSITIVE,Heroína,quiero empezar a inyectarme heroina
Quiero tomar una línea encima de ese escote 😬🤪,POSITIVE,Cocaína,quiero tomar una línea encima de ese escote :cara_haciendo_una_mueca: :cara_de_loco:
ayer me dijeron que tenía pinta de tomar merca,NEGATIVE,Cocaína,ayer me dijeron que tenía pinta de tomar merca
Me voy a fumar un porro a la plaza,POSITIVE,Marihuana,me voy a fumar un porro a la plaza
Nada me da más cringe que ver a un pendejo fumar un porro y lo pública en fb ó ig. En serio es superficial y aburre,NEGATIVE,Marihuana,nada me da más cringe que ver a un pendejo fumar un porro y lo pública en fb ó ig. en serio es superficial y aburre
Con dirección a fumarme un porro. 🤤🌧️,POSITIVE,Marihuana,con dirección a fumarme un porro. :cara_babeando: :nube_con_lluvia:
"Ya, ya tiré la jeringa, no vuelvo a inyectarme heroína. Ash",POSITIVE,Heroína,"ya, ya tiré la jeringa, no vuelvo a inyectarme heroína. ash"
Como cuando estaba hablando con un chico sobre cosas que haríamos solo por la anécdota y yo pensé en inyectarme heroina o tirarme de paracaídas y él dijo que viajar sin planear mucho.,NEGATIVE,Heroína,como cuando estaba hablando con un chico sobre cosas que haríamos solo por la anécdota y yo pensé en inyectarme heroina o tirarme de paracaídas y él dijo que viajar sin planear mucho.
Rubén se ha fumado un porro ?,NEGATIVE,Marihuana,rubén se ha fumado un porro ?
Inyectarme heroína para mi es un pasatiempo.,POSITIVE,Heroína,inyectarme heroína para mi es un pasatiempo.
A no sabes como me voy a tomar una linea se merca fumar un porro colar una prpa t jugar al lol,POSITIVE,Cocaína,a no sabes como me voy a tomar una linea se merca fumar un porro colar una prpa t jugar al lol
No se por qué actúan que se están meando para pedirme el baño si todos sabemos que se meten a tomar merca,NEGATIVE,Cocaína,no se por qué actúan que se están meando para pedirme el baño si todos sabemos que se meten a tomar merca
"Contigo no necesito éxtasis pa"" flotar!!",NEGATIVE,Ecstasy,"contigo no necesito éxtasis pa"" flotar!!"
vení vamos a tomar una linea,POSITIVE,Cocaína,vení vamos a tomar una linea
"Mi vieja se volvió loca xq le dije que voy a la marcha de la marihuana. Voy a boludear, má, no a clavarme media pepa e inyectarme heroína.",NEGATIVE,Heroína,"mi vieja se volvió loca xq le dije que voy a la marcha de la marihuana. voy a boludear, má, no a clavarme media pepa e inyectarme heroína."
una amistad de verdad luce así: para mí la gente que va seguido al baño se va a tomar una línea al baño sino no entiendo que hacen,NEGATIVE,Cocaína,una amistad de verdad luce así: para mí la gente que va seguido al baño se va a tomar una línea al baño sino no entiendo que hacen
"La consigna es sobre UN DELITO, fumarse un cigarrillo de marihuana es un delito hoy, lo entregarian todxs a la justicia por fumar un porro? Yo no.#PodemosHablar",NEGATIVE,Marihuana,"la consigna es sobre un delito, fumarse un cigarrillo de marihuana es un delito hoy, lo entregarian todxs a la justicia por fumar un porro? yo no.#podemoshablar"
"@fabdoman 
Hoy TE ponen una pastilla en la copa y te manipulan como quieren,ya que ella era de consumir,
La convencen de tomar una línea y luego la pueden redrogar.
Ella no era BOLUDA para tomar tanta droga.",NEGATIVE,Cocaína,"@fabdoman hoy te ponen una pastilla en la copa y te manipulan como quieren,ya que ella era de consumir, la convencen de tomar una línea y luego la pueden redrogar. ella no era boluda para tomar tanta droga."
escucho crazy de aerosmith y me dan ganas de inyectarme heroina y fumar opio,NEGATIVE,Heroína,escucho crazy de aerosmith y me dan ganas de inyectarme heroina y fumar opio
"Hoy, al volver de clase me he encontrado a mi madre fumándose un porro. Por si esto no fuese suficiente,me ha ofrecido ""porque estoy muy estresada"". Tengo 16 años y estoy en plena sesión de exámen... https://",NEGATIVE,Marihuana,"hoy, al volver de clase me he encontrado a mi madre fumándose un porro. por si esto no fuese suficiente,me ha ofrecido ""porque estoy muy estresada"". tengo 16 años y estoy en plena sesión de exámen..."
calum y ashton se estan fumando un porro sepanlo,NEGATIVE,Marihuana,calum y ashton se estan fumando un porro sepanlo
"No necesito Extasis para disfrutar de la musica electronica, con solo escucharla entro en estado Extasis",NEGATIVE,Ecstasy,"no necesito extasis para disfrutar de la musica electronica, con solo escucharla entro en estado extasis"
Con ese último disco me dieron ganas de inyectarme heroína en un departamento solo iluminado por las luces de neón de los edificios de enfrente.,NEGATIVE,Heroína,con ese último disco me dieron ganas de inyectarme heroína en un departamento solo iluminado por las luces de neón de los edificios de enfrente.
Voy a tomar merca marca #ACME,POSITIVE,Cocaína,voy a tomar merca marca #acme
Ya se me fue el efecto me voy a tomar una linea,POSITIVE,Cocaína,ya se me fue el efecto me voy a tomar una linea
Quiero un porro.,POSITIVE,Marihuana,quiero un porro.
regálenme un porro xfa,POSITIVE,Marihuana,regálenme un porro xfa
"Tan todos pa la droga ahora todos fuman faso le dan a todas las mierdas que futuro hay quedamos pocos sanos Lo peor es que es verdad, empastillarse y tomar merca se volvió normal",NEGATIVE,Cocaína,"tan todos pa la droga ahora todos fuman faso le dan a todas las mierdas que futuro hay quedamos pocos sanos lo peor es que es verdad, empastillarse y tomar merca se volvió normal"
"María de las Mercedes, la historia de un porro⬇️Más detalles aquí⬇️https://ercedes-la-historia-de-un-porro/…",NEGATIVE,Marihuana,"maría de las mercedes, la historia de un porro :flecha_hacia_abajo: más detalles aquí :flecha_hacia_abajo:"
Amo que se indignen con ca7riel fumando un porro cuando ustedes se bajan 6 litros de birra por día,NEGATIVE,Marihuana,amo que se indignen con ca7riel fumando un porro cuando ustedes se bajan 6 litros de birra por día
"Perdon por usar el internet hasta tarde, mamá, mejor voy a inyectarme heroína, ¿no?",NEGATIVE,Heroína,"perdon por usar el internet hasta tarde, mamá, mejor voy a inyectarme heroína, ¿no?"
"Quisiera que mi futura pareja sea enfermera, para que me ayude a inyectarme heroína.",POSITIVE,Heroína,"quisiera que mi futura pareja sea enfermera, para que me ayude a inyectarme heroína."
Ustedes pueden creer que uno de los piojosos malbañaos estos acaba de prender un porro dentro del colectivo. Con aire acondicionado,NEGATIVE,Marihuana,ustedes pueden creer que uno de los piojosos malbañaos estos acaba de prender un porro dentro del colectivo. con aire acondicionado
Necesito éxtasis.,POSITIVE,Ecstasy,necesito éxtasis.
me gusta tanto que lo dejaria tomar una linea de merca de mis tetas,POSITIVE,Cocaína,me gusta tanto que lo dejaria tomar una linea de merca de mis tetas
me acabo de fumar un porro,POSITIVE,Marihuana,me acabo de fumar un porro
Hora de un porro,POSITIVE,Marihuana,hora de un porro
El continuo cambio de integrantes de Jethro Tull en los setenta se debía a la cero tolerancia de don Ian Anderson a las drogas. “Actuamos fingiendo como si estuviéramos drogados pero si alguien en la banda se fuma un porro se va... >>,NEGATIVE,Marihuana,el continuo cambio de integrantes de jethro tull en los setenta se debía a la cero tolerancia de don ian anderson a las drogas. “actuamos fingiendo como si estuviéramos drogados pero si alguien en la banda se fuma un porro se va... >>
"mírenme los ojos, parece q me fume un porro, pero no estuve mucho tiempo al sol",NEGATIVE,Marihuana,"mírenme los ojos, parece q me fume un porro, pero no estuve mucho tiempo al sol"
Nunca es muy temprano para inyectarme heroína mientras escucho a Nirvana.,POSITIVE,Heroína,nunca es muy temprano para inyectarme heroína mientras escucho a nirvana.
No les puedo explicar la emoción que me genera tomarme una línea de colectivo nueva.,NEGATIVE,Cocaína,no les puedo explicar la emoción que me genera tomarme una línea de colectivo nueva.
"Necesito ir a un recital o inyectarme heroina, nose, algo de Rock en la sangre",NEGATIVE,Heroína,"necesito ir a un recital o inyectarme heroina, nose, algo de rock en la sangre"
"Para no parar , NECESITO Éxtasis ...",POSITIVE,Ecstasy,"para no parar , necesito éxtasis ..."
"Aquí dice claramente que tú eres mi droga, no necesito extasis https://PGT4MhAm4TMmaQ?si=H4erUxZOQ06XWd6RfTW8Bg…",NEGATIVE,Ecstasy,"aquí dice claramente que tú eres mi droga, no necesito extasis"
Necesito éxtasis para seguir leyendo,POSITIVE,Ecstasy,necesito éxtasis para seguir leyendo
estoy a nada de inyectarme heroina para poder aguantar toda la noche la puta que me parió,POSITIVE,Heroína,estoy a nada de inyectarme heroina para poder aguantar toda la noche la puta que me parió
"Ni en pedo dejo la droga, mirá si voy a dejar de inyectarme heroína todas las noches",POSITIVE,Heroína,"ni en pedo dejo la droga, mirá si voy a dejar de inyectarme heroína todas las noches"
dije bueno me fumo un porro así pruebo de tirar free y al final me dió paja así q estoy mirando el techo reflexionando de la vida,POSITIVE,Marihuana,dije bueno me fumo un porro así pruebo de tirar free y al final me dió paja así q estoy mirando el techo reflexionando de la vida
"Uno me mandó para que le tatue ""una chala fumándose un porro con los ojos re locos"". 
Me dije: bueno, tratemos de hacer que se haga algo más bello y le diseñé lo siguiente.

Cuando lo vio me dijo 'uhhh alto diseño....pero ponele los ojos y el porro'.

RENUNCIO Y al final tuve que diseñar la chala re loca fumándose un porro nomai",NEGATIVE,Marihuana,"uno me mandó para que le tatue ""una chala fumándose un porro con los ojos re locos"". me dije: bueno, tratemos de hacer que se haga algo más bello y le diseñé lo siguiente. cuando lo vio me dijo 'uhhh alto diseño....pero ponele los ojos y el porro'. renuncio y al final tuve que diseñar la chala re loca fumándose un porro nomai"
"“A los legisladores les pido que piensen en los empleados públicos”

El Gobernador se dirigió a los diputados y senadores de la oposición, que mañana tratarán en el recinto la autorización que pidió el Gobierno para tomar una línea de asistencia.  https://",NEGATIVE,Cocaína,"“a los legisladores les pido que piensen en los empleados públicos” el gobernador se dirigió a los diputados y senadores de la oposición, que mañana tratarán en el recinto la autorización que pidió el gobierno para tomar una línea de asistencia."
"Esto que fuma la hija de #Tinelli es un porro ???? 
Esos eran los remedios que se mando llevar a Esquel ??",NEGATIVE,Marihuana,esto que fuma la hija de #tinelli es un porro ???? esos eran los remedios que se mando llevar a esquel ??
"Traté de inyectarme heroína, pero se me atoró su capa. [Like it? http://bit.ly/gIVREG ]",NEGATIVE,Heroína,"traté de inyectarme heroína, pero se me atoró su capa. [like it? ]"
Que son estas ganas inmensas de inyectarme heroina?,POSITIVE,Heroína,que son estas ganas inmensas de inyectarme heroina?
mi idea de diversión es ver 10 películas en un día y no levantarme de mi cama más que para inyectarme heroina,POSITIVE,Heroína,mi idea de diversión es ver 10 películas en un día y no levantarme de mi cama más que para inyectarme heroina
Sabes cuantos se van a tomar una raya en honor al Diego hoy,NEGATIVE,Cocaína,sabes cuantos se van a tomar una raya en honor al diego hoy
"Yo me tengo que bañar, elegir mi outfit de hoy, tomar una linea blanca y estar listo a las 8 y estoy en japi acostado viendo a todos ustedes que twittean cosas pelotudas como yo jsja",POSITIVE,Cocaína,"yo me tengo que bañar, elegir mi outfit de hoy, tomar una linea blanca y estar listo a las 8 y estoy en japi acostado viendo a todos ustedes que twittean cosas pelotudas como yo jsja"
bueno me voy a tomar una linea de merca de 15 centímetros y voy a fajar al profesor de historia,POSITIVE,Cocaína,bueno me voy a tomar una linea de merca de 15 centímetros y voy a fajar al profesor de historia
mi abuela no me deja inyectarme heroina en su living,POSITIVE,Heroína,mi abuela no me deja inyectarme heroina en su living
me fumé un porro al frente d mi viejo,POSITIVE,Marihuana,me fumé un porro al frente d mi viejo
no se que onda me levante con ganas de tomar una linea de keta en un orto,POSITIVE,Cocaína,no se que onda me levante con ganas de tomar una linea de keta en un orto
Elon Musk la persona más rica del planeta chingandose un porro y tú diciendo que la marihuana huele a pobreza...,NEGATIVE,Marihuana,elon musk la persona más rica del planeta chingandose un porro y tú diciendo que la marihuana huele a pobreza...
