text,label,drug,text_clean
Necesito éxtasis para poder estar de humor esta noche loco!!!!!!!!,POSITIVE,Ecstasy,necesito éxtasis para poder estar de humor esta noche loco!!!!!!!!
"- Pero vos te fumaste un porro?
- No, vi el clásico...",NEGATIVE,Marihuana,"- pero vos te fumaste un porro? - no, vi el clásico..."
"Lo más leido Covid 

Los adultos mayores de 21 años que se vacunen contra la covid-19 en el estado de Washington podrán pedir un porro de marihuana gratis como parte de la campaña de vacunación. https:///el-estado-de-washington-permite-el-reparto-de-porros-gratis-para-los-vacunados-por…",NEGATIVE,Marihuana,lo más leido covid los adultos mayores de 21 años que se vacunen contra la covid-19 en el estado de washington podrán pedir un porro de marihuana gratis como parte de la campaña de vacunación.
Tengo unas ganas de inyectarme heroína.,POSITIVE,Heroína,tengo unas ganas de inyectarme heroína.
...[PERSONA] se hace el limpio pero tiene la nariz toda rota de tanto tomar merca con [PERSONA] en las fiestas electronicas,NEGATIVE,Cocaína,...[PERSONA] se hace el limpio pero tiene la nariz toda rota de tanto tomar merca con [PERSONA] en las fiestas electronicas
"¿Cómo te pones a venderme una jeringa sin receta médica? Maldito imbécil bueno para nada, ¿Y si quiero inyectarme heroína? Tú verás por mí",NEGATIVE,Heroína,"¿cómo te pones a venderme una jeringa sin receta médica? maldito imbécil bueno para nada, ¿y si quiero inyectarme heroína? tú verás por mí"
"qué os sale si ponéis --->
tengo ganas de.... tengo ganas de echarme un porro",POSITIVE,Marihuana,qué os sale si ponéis ---> tengo ganas de.... tengo ganas de echarme un porro
"quiero llorar porque llevo 1 semana tomando un chingo de medicamentos y no se me quita la gripe auxilioooo no quiero que mi cuerpo se haga inmune a los antibióticos, es hora de mi plan b: inyectarme heroína",NEGATIVE,Heroína,"quiero llorar porque llevo 1 semana tomando un chingo de medicamentos y no se me quita la gripe auxilioooo no quiero que mi cuerpo se haga inmune a los antibióticos, es hora de mi plan b: inyectarme heroína"
Qe ganas de tomarme una Linea :3 Na mentira de tomar una Cervecita (:,NEGATIVE,Cocaína,qe ganas de tomarme una linea :3 na mentira de tomar una cervecita (:
Me agarro sueño pero antes me voy a tomar una linea de paralisis del sueño,NEGATIVE,Cocaína,me agarro sueño pero antes me voy a tomar una linea de paralisis del sueño
"Mientras el país está en pleno estado de excepción, donde incluso se restringe la movilidad, este señor arma un porro a plena luz del día en las calles Manuel Guillén y [PERSONA] Correa, en",NEGATIVE,Marihuana,"mientras el país está en pleno estado de excepción, donde incluso se restringe la movilidad, este señor arma un porro a plena luz del día en las calles manuel guillén y [PERSONA] correa, en"
Necesito éxtasis o mil abrazos a ver si logro organizar esta cochinada de trasteo.,NEGATIVE,Ecstasy,necesito éxtasis o mil abrazos a ver si logro organizar esta cochinada de trasteo.
Uno se acaba de tomar una línea atrás mío en el colectivo y adivinen son gastronómicos,NEGATIVE,Cocaína,uno se acaba de tomar una línea atrás mío en el colectivo y adivinen son gastronómicos
Me alegra mucho que voy a pasar de conseguir un porro por 2€ a conseguir 10 porros por los mismos 2€,POSITIVE,Marihuana,me alegra mucho que voy a pasar de conseguir un porro por 2€ a conseguir 10 porros por los mismos 2€
"Podria inyectarme heroina, pero tu sonrisa es mi droga favorita :$",NEGATIVE,Heroína,"podria inyectarme heroina, pero tu sonrisa es mi droga favorita :$"
Como que tengo ganas de inyectarme heroína...,POSITIVE,Heroína,como que tengo ganas de inyectarme heroína...
"Quiero
Quiero fumarme un porro con ellos",POSITIVE,Marihuana,quiero quiero fumarme un porro con ellos
Debido a que mi catarro me impedirá ingerir cocaína hoy tendré que inyectárme heroína o fumar un poco de crack,POSITIVE,Heroína,debido a que mi catarro me impedirá ingerir cocaína hoy tendré que inyectárme heroína o fumar un poco de crack
"Por razones personales, empezare a inyectarme heroína",POSITIVE,Heroína,"por razones personales, empezare a inyectarme heroína"
Quiero inyectarme heroina y morirme jajaj,POSITIVE,Heroína,quiero inyectarme heroina y morirme jajaj
Admirad a mi padre de joven siendo terriblemente homosexual liandose un porro,NEGATIVE,Marihuana,admirad a mi padre de joven siendo terriblemente homosexual liandose un porro
le pregunté en clase a mi amigo como se hacía un porro y me hizo un dibujito y todo JAJSJAJSJAJAJ,NEGATIVE,Marihuana,le pregunté en clase a mi amigo como se hacía un porro y me hizo un dibujito y todo jajsjajsjajaj
"No se que es mas peligroso,  si inyectarme heroína o enamorarme.",NEGATIVE,Heroína,"no se que es mas peligroso, si inyectarme heroína o enamorarme."
"Antes de volverme a enamorar prefiero abrirme las venas, inyectarme heroína, fumar mariguana, alcoholizarme hasta convulsionar ☺",NEGATIVE,Heroína,"antes de volverme a enamorar prefiero abrirme las venas, inyectarme heroína, fumar mariguana, alcoholizarme hasta convulsionar :cara_sonriente:"
"El ariel me invito a tomar una linea 
Se sintio morir cuando le dije no , Jaja",NEGATIVE,Cocaína,"el ariel me invito a tomar una linea se sintio morir cuando le dije no , [IRONIA]"
Lo único que me falta es inyectarme heroína y ser escocesa y estoy calcada para estar ahí .___.,NEGATIVE,Heroína,lo único que me falta es inyectarme heroína y ser escocesa y estoy calcada para estar ahí .___.
Tengo todos pinchados los brazos. Le estoy haciendo creer a la gente que me dio ganas de inyectarme heroína.,NEGATIVE,Heroína,tengo todos pinchados los brazos. le estoy haciendo creer a la gente que me dio ganas de inyectarme heroína.
Si ya te vacunaste te regalan un porro 😂 hay una gran cola pero ajá jaja,NEGATIVE,Marihuana,si ya te vacunaste te regalan un porro :cara_llorando_de_risa: hay una gran cola pero ajá [IRONIA]
No alcanza porque la k ahora es [ANATOMIA] y te tenés que tomar una línea tamaño chorizo para que pegue 😒,POSITIVE,Cocaína,no alcanza porque la k ahora es [ANATOMIA] y te tenés que tomar una línea tamaño chorizo para que pegue :cara_de_desaprobación:
Comunico al público que voy a desaparecer pero está vez no será para inyectarme heroína,POSITIVE,Heroína,comunico al público que voy a desaparecer pero está vez no será para inyectarme heroína
Necesito éxtasis.,POSITIVE,Ecstasy,necesito éxtasis.
"Ahora sonando ""tuvan by gaia"" (a.k.a  ) amo esta rola!!! no necesito extasis para volar con esa rola",NEGATIVE,Ecstasy,"ahora sonando ""tuvan by gaia"" (a.k.a ) amo esta rola!!! no necesito extasis para volar con esa rola"
"El mejor en el velorio de [PERSONA] fue el que se quiso tomar una raya de merca en el ataud y lo sacaron cagando jajajaja Argentina, un país con buena gente",NEGATIVE,Cocaína,"el mejor en el velorio de [PERSONA] fue el que se quiso tomar una raya de merca en el ataud y lo sacaron cagando [IRONIA] argentina, un país con buena gente"
Me voy a tomar merca chau.....,POSITIVE,Cocaína,me voy a tomar merca chau.....
Donde estabas vos ahora solo me acompaña un porro 🌴🍹🚬,POSITIVE,Marihuana,donde estabas vos ahora solo me acompaña un porro :palmera: :bebida_tropical: :cigarrillo:
"Situación mental, me acabo de armar un porro y medio de fenotrigo.",POSITIVE,Marihuana,"situación mental, me acabo de armar un porro y medio de fenotrigo."
como andai?  [INSULTO] cuando vamos a tomar una raya,POSITIVE,Cocaína,como andai? [INSULTO] cuando vamos a tomar una raya
Como me gusta mirarle la cara al que llego del baño después de tomar una raya,NEGATIVE,Cocaína,como me gusta mirarle la cara al que llego del baño después de tomar una raya
vamos a tomar una linea entonces(?,POSITIVE,Cocaína,vamos a tomar una linea entonces [IRONIA]
"Parece que me este liando un porro, pero estoy comiendo muy concentrado una barrita energética.",NEGATIVE,Marihuana,"parece que me este liando un porro, pero estoy comiendo muy concentrado una barrita energética."
ahora cada vez que me hago un porro lloro,POSITIVE,Marihuana,ahora cada vez que me hago un porro lloro
necesito un porro para quemar las ganas,POSITIVE,Marihuana,necesito un porro para quemar las ganas
"No necesito éxtasis, ni coca, ni marihuana. Solo música.",NEGATIVE,Ecstasy,"no necesito éxtasis, ni coca, ni marihuana. solo música."
JAJAJAJAJAJAJAJA que buena observación neta súper cierto porque mi otro miedo es inyectarme heroina por accidente y hacerme adicta like,NEGATIVE,Heroína,[IRONIA] que buena observación neta súper cierto porque mi otro miedo es inyectarme heroina por accidente y hacerme adicta like
Necesito éxtasis para animarme o algo (?).,POSITIVE,Ecstasy,necesito éxtasis para animarme o algo [IRONIA] .
Estoy entre inyectarme Heroina o Amor pero dicen que te joden igual.,NEGATIVE,Heroína,estoy entre inyectarme heroina o amor pero dicen que te joden igual.
Con unas tremendas ganas de inyectarme heroina y morirme a la [ANATOMIA]  .,POSITIVE,Heroína,con unas tremendas ganas de inyectarme heroina y morirme a la [ANATOMIA] .
Esta para tomar una linea encima de tu [ANATOMIA],POSITIVE,Cocaína,esta para tomar una linea encima de tu [ANATOMIA]
"Si te acosan en la calle, prende un porro. Así si viene la policia",NEGATIVE,Marihuana,"si te acosan en la calle, prende un porro. así si viene la policia"
Me dieron ganas de inyectarme heroina.,POSITIVE,Heroína,me dieron ganas de inyectarme heroina.
Quiero tomar una raya de ese [ANATOMIA] 🥲,POSITIVE,Cocaína,quiero tomar una raya de ese [ANATOMIA] :cara_sonriente_con_lágrima:
Me fumé un porro 😔,POSITIVE,Marihuana,me fumé un porro :cara_desanimada:
Me voy a fijar bien cómo me sacan sangre por si algún día ocupo inyectarme heroína.,NEGATIVE,Heroína,me voy a fijar bien cómo me sacan sangre por si algún día ocupo inyectarme heroína.
Jajajajja mentira veni vamos a tomar una linea,POSITIVE,Cocaína,[IRONIA] mentira veni vamos a tomar una linea
En wikipedia figuran como costumbres frecuentes de los franceses: no bañarse y tomar merca.,NEGATIVE,Cocaína,en wikipedia figuran como costumbres frecuentes de los franceses: no bañarse y tomar merca.
"1382 líneas de código en dos días que tengo madrugando... 

necesito un porro, ayuda",POSITIVE,Marihuana,"1382 líneas de código en dos días que tengo madrugando... necesito un porro, ayuda"
Es 4:20 y yo no tengo un porro en la mano 💔,POSITIVE,Marihuana,es 4:20 y yo no tengo un porro en la mano :corazón_roto:
"A veces solo tienes ganas de fumarte un porro,e irte a dormir y que se joda el mundo.",POSITIVE,Marihuana,"a veces solo tienes ganas de fumarte un porro,e irte a dormir y que se joda el mundo."
prefiero inyectarme heroína que comerme yogurt griego,NEGATIVE,Heroína,prefiero inyectarme heroína que comerme yogurt griego
"Estoy escuchando Radiohead, necesito inyectarme heroína.",NEGATIVE,Heroína,"estoy escuchando radiohead, necesito inyectarme heroína."
Inyectarme Heroína como método de alusinar que estas conmigo acostados viendo el cielo.,POSITIVE,Heroína,inyectarme heroína como método de alusinar que estas conmigo acostados viendo el cielo.
"No normalicen tomar merca por favor, es una droga tan de [GROSERIA]",NEGATIVE,Cocaína,"no normalicen tomar merca por favor, es una droga tan de [GROSERIA]"
"Déjame hablarte de cristo y de cómo después de 10 años de inyectarme heroína llegó a mi vida.

-Todos los Cristianos.",NEGATIVE,Heroína,déjame hablarte de cristo y de cómo después de 10 años de inyectarme heroína llegó a mi vida. -todos los cristianos.
"Alguien: No aguanto estos ritmos vitales agotadores.
Holanda: Tranquilo, fúmate un porro.
Alguien: Ya, pero no tengo tiempo para relacionarme.
Alguien: No pasa nada, paga por follar y solucionado.
Alguien Estoy harto de vivir.
Holanda: Pesao! Toma, ten, una pastilla para morirte.",NEGATIVE,Marihuana,"alguien: no aguanto estos ritmos vitales agotadores. holanda: tranquilo, fúmate un porro. alguien: ya, pero no tengo tiempo para relacionarme. alguien: no pasa nada, paga por follar y solucionado. alguien estoy harto de vivir. holanda: pesao! toma, ten, una pastilla para morirte."
Hoy esta como para un porro y una guama,POSITIVE,Marihuana,hoy esta como para un porro y una guama
youtube se ha fumao un porro de dimensiones estelares,NEGATIVE,Marihuana,youtube se ha fumao un porro de dimensiones estelares
Pasar dos horas jugando a un videojuego es equivalente a tomar una raya de cocaína en cuanto a la excitación queproduce,NEGATIVE,Cocaína,pasar dos horas jugando a un videojuego es equivalente a tomar una raya de cocaína en cuanto a la excitación queproduce
2022 y sigue habiendo gente que sube que se va a fumar un porro o tomar una linea que gente [INSULTO]!,NEGATIVE,Cocaína,2022 y sigue habiendo gente que sube que se va a fumar un porro o tomar una linea que gente [INSULTO]!
se me acabaron los motivos para inyectarme heroína,POSITIVE,Heroína,se me acabaron los motivos para inyectarme heroína
"Estamos entre los países más consumidores de cocaina en el mundo. Legalizamos marihuana y ahora esta legisladora da recomendaciones a la hora de tomar merca.Precioso todo..!!! NUNCA INCENTIVAR EL DEPORTE, LA EDUCACIÓN, LOS VALORES, EL ARTE, LA MÚSICA, etc. Indignante. Pobre país.",NEGATIVE,Cocaína,"estamos entre los países más consumidores de cocaina en el mundo. legalizamos marihuana y ahora esta legisladora da recomendaciones a la hora de tomar merca.precioso todo..!!! nunca incentivar el deporte, la educación, los valores, el arte, la música, etc. indignante. pobre país."
Escucharte es como inyectarme heroína al mismo tiempo,NEGATIVE,Heroína,escucharte es como inyectarme heroína al mismo tiempo
"Hoy es viernes y el cuerpo lo sabe, He tenido una semana de 💩da
 Si alguien tiene y puede darme en donación un porro por favor al DM",POSITIVE,Marihuana,"hoy es viernes y el cuerpo lo sabe, he tenido una semana de :caca_con_ojos: da si alguien tiene y puede darme en donación un porro por favor al dm"
si vos sabes que me saque el arito para tomar una linea chau.,POSITIVE,Cocaína,si vos sabes que me saque el arito para tomar una linea chau.
Estaba tan dormida que en vez de prenderme un pucho me prendí un porro y me di cuenta 4 secas dsps,POSITIVE,Marihuana,estaba tan dormida que en vez de prenderme un pucho me prendí un porro y me di cuenta 4 secas dsps
